,year,DirectorID,CompanyID
28759,2000,44731,1
28760,2000,44756,1
28761,2000,44841,2
28762,2000,44846,6
28763,2000,44851,4
28764,2000,44906,6
28765,2000,44921,2
28766,2000,44936,4
28767,2000,44946,6
28769,2000,44971,6
28770,2000,45046,1
28771,2000,45056,2
28772,2000,45136,1
28773,2000,45191,2
28774,2000,45211,2
28775,2000,45216,6
28776,2000,45246,1
28777,2000,45256,1
28778,2000,45276,3
28779,2000,45331,4
28780,2000,45391,1
28781,2000,45396,2
28782,2000,45406,1
28783,2000,45416,1
28784,2000,45431,8
28785,2000,45451,1
28786,2000,45476,3
28787,2000,45501,1
28788,2000,45536,6
28790,2000,45601,1
28792,2000,45636,1
28793,2000,45646,2
28794,2000,45711,6
28795,2000,45716,2
28796,2000,45736,1
28797,2000,45741,1
28798,2000,45751,4
28799,2000,45761,2
28800,2000,45776,2
28801,2000,45801,8
28802,2000,45981,2
28803,2000,46026,6
28805,2000,46081,2
28806,2000,46126,1
28807,2000,46201,1
28808,2000,46211,7
28810,2000,46351,2
28811,2000,46376,2
28812,2000,46416,8
28813,2000,46426,2
28815,2000,46456,1
28816,2000,46461,1
28817,2000,46491,1
28818,2000,46576,6
28819,2000,46591,2
28820,2000,46691,2
28821,2000,46696,2
28822,2000,46716,6
28824,2000,46766,2
28825,2000,46786,1
28827,2000,46846,2
28829,2000,46861,6
28830,2000,46891,1
28831,2000,46901,1
28832,2000,47016,6
28833,2000,47061,2
28834,2000,47096,2
28835,2000,47126,1
28836,2000,47146,2
28837,2000,47151,1
28838,2000,47181,1
28839,2000,47216,6
28841,2000,47246,1
28842,2000,47256,2
28843,2000,47266,8
28845,2000,47281,1
28846,2000,47306,2
28847,2000,47311,1
28848,2000,47316,3
28853,2000,47446,1
28854,2000,47451,2
28855,2000,47461,4
28856,2000,47641,4
28857,2000,47646,2
28858,2000,47676,1
28859,2000,47746,1
28860,2000,47901,1
28862,2000,47926,2
28863,2000,47991,2
28864,2000,48071,2
28866,2000,48146,2
28867,2000,48171,1
28868,2000,48416,2
28869,2000,48466,4
28870,2000,48516,1
28872,2000,48616,2
28873,2000,48626,2
28874,2000,48636,6
28875,2000,48651,4
28876,2000,48656,1
28877,2000,48691,2
28879,2000,48701,1
28880,2000,48721,2
28881,2000,48746,2
28882,2000,48751,1
28883,2000,48766,1
28884,2000,48771,6
28887,2000,48801,4
28888,2000,48866,2
28889,2000,49001,1
28890,2000,49016,5
28891,2000,49036,2
28892,2000,49046,2
28893,2000,49086,1
28894,2000,49096,2
28895,2000,49106,1
28896,2000,49161,1
28897,2000,49261,2
28898,2000,49286,3
28899,2000,49341,1
28901,2000,49356,1
28902,2000,49366,3
28903,2000,49381,2
28904,2000,49516,6
28905,2000,49531,8
28906,2000,49551,4
28907,2000,49561,1
28908,2000,49621,3
28909,2000,49626,1
28911,2000,49656,2
28912,2000,49751,1
28913,2000,49851,2
28914,2000,49866,2
28915,2000,49911,1
28916,2000,49946,1
28917,2000,49971,2
28918,2000,49991,1
28919,2000,50076,2
28920,2000,50101,5
28921,2000,50121,6
28922,2000,50191,4
28923,2000,50211,3
28924,2000,50261,6
28925,2000,50296,3
28926,2000,50316,2
28927,2000,50321,1
28928,2000,50451,1
28929,2000,50536,1
28931,2000,50626,6
28932,2000,50636,2
28934,2000,50651,7
28935,2000,50656,4
28937,2000,50676,4
28938,2000,50681,4
28939,2000,50701,4
28940,2000,50851,5
28941,2000,50856,4
28942,2000,50861,2
28944,2000,50876,1
28945,2000,50911,2
28946,2000,50926,6
28947,2000,50966,3
28948,2000,51121,4
28950,2000,51236,6
28951,2000,51241,4
28952,2000,51261,1
28953,2000,51276,2
28954,2000,51286,1
28956,2000,51301,2
28957,2000,51321,1
28959,2000,51441,1
28961,2000,51531,1
28962,2000,51536,6
28963,2000,51621,2
28964,2000,51641,1
28965,2000,51642,4
28966,2000,51656,1
28967,2000,51662,6
28968,2000,51671,1
28969,2000,51676,2
28970,2000,51687,1
28972,2000,51706,6
28973,2000,51727,2
28974,2000,51732,6
28975,2000,51736,4
28976,2000,51737,6
28977,2000,51747,2
28978,2000,51767,2
28980,2000,51792,2
28981,2000,51796,2
28982,2000,51797,2
28984,2000,51812,1
28985,2000,51817,6
28986,2000,51836,2
28987,2000,51841,1
28988,2000,51851,1
28989,2000,51857,1
28990,2000,51916,1
28995,2000,52192,5
28996,2000,52237,4
28997,2000,52282,2
28998,2000,52287,1
28999,2000,52322,6
29000,2000,52352,1
29001,2000,52362,8
29003,2000,52437,1
29004,2000,52442,6
29005,2000,52447,2
29006,2000,52617,6
29007,2000,52742,2
29009,2000,52987,1
29010,2000,53042,1
29011,2000,53127,1
29012,2000,53147,2
29013,2000,53152,2
29014,2000,53172,6
29015,2000,53217,2
29016,2000,53262,2
29018,2000,53436,2
29020,2000,53456,5
29021,2000,53461,1
29022,2000,53546,2
29023,2000,53722,2
29024,2000,53747,1
29026,2000,53836,1
29027,2000,53941,2
29028,2000,53972,1
29029,2000,53987,6
29030,2000,53992,1
29031,2000,54007,4
29032,2000,54052,1
29034,2000,54077,1
29035,2000,54082,1
29036,2000,54092,6
29037,2000,54112,1
29038,2000,54137,4
29039,2000,54237,1
29040,2000,54267,1
29041,2000,54292,6
29042,2000,54322,2
29043,2000,54557,2
29044,2000,54562,1
29045,2000,54572,4
29046,2000,54586,3
29047,2000,54587,2
29048,2000,54592,2
29049,2000,54606,3
29050,2000,54611,3
29051,2000,54622,4
29052,2000,54627,2
29053,2000,54637,4
29054,2000,54687,4
29055,2000,54727,1
29056,2000,54732,1
29057,2000,54877,1
29058,2000,54887,2
29059,2000,54892,1
29060,2000,54907,8
29061,2000,54922,4
29062,2000,54932,6
29063,2000,54947,1
29064,2000,55032,2
29065,2000,55062,1
29066,2000,55067,1
29068,2000,55112,1
29069,2000,55396,1
29070,2000,55446,2
29071,2000,55487,1
29072,2000,55492,4
29073,2000,55587,8
29074,2000,55602,1
29076,2000,55702,1
29077,2000,55732,1
29078,2000,55777,1
29079,2000,55857,2
29080,2000,55861,1
29081,2000,55866,1
29082,2000,55881,1
29083,2000,55906,2
29084,2000,55921,1
29085,2000,56011,3
29086,2000,56012,4
29087,2000,56016,2
29089,2000,56092,4
29090,2000,56102,1
29091,2000,56142,1
29092,2000,56222,2
29093,2000,56231,4
29094,2000,56241,2
29095,2000,56251,4
29096,2000,56266,6
29097,2000,56276,1
29098,2000,56281,6
29099,2000,56301,2
29100,2000,56401,2
29101,2000,56481,1
29103,2000,56547,1
29104,2000,56572,2
29105,2000,56707,3
29106,2000,56717,2
29108,2000,56752,1
29109,2000,56756,4
29110,2000,56761,3
29111,2000,56786,1
29113,2000,56836,1
29114,2000,56837,6
29115,2000,56842,1
29116,2000,56852,6
29117,2000,56892,6
29119,2000,56907,1
29120,2000,56912,4
29121,2000,56922,2
29122,2000,56926,2
29123,2000,56931,2
29124,2000,56942,6
29125,2000,56946,2
29126,2000,56962,2
29127,2000,57012,1
29128,2000,57047,6
29129,2000,57057,3
29130,2000,57087,2
29131,2000,57092,1
29132,2000,57101,2
29133,2000,57112,2
29134,2000,57137,2
29135,2000,57142,2
29136,2000,57162,3
29137,2000,57172,2
29138,2000,57187,1
29139,2000,57197,2
29140,2000,57207,4
29141,2000,57212,1
29142,2000,57227,1
29143,2000,57232,2
29144,2000,57276,2
29145,2000,57311,6
29146,2000,57317,6
29147,2000,57502,2
29148,2000,57517,6
29149,2000,57547,4
29150,2000,57607,2
29151,2000,57637,1
29152,2000,57667,6
29153,2000,57712,2
29154,2000,57717,3
29155,2000,57772,2
29156,2000,57816,2
29157,2000,57826,3
29158,2000,57842,2
29159,2000,57851,1
29161,2000,57861,2
29162,2000,57862,4
29164,2000,57872,2
29165,2000,57902,1
29166,2000,57931,1
29167,2000,57936,1
29168,2000,58016,6
29169,2000,58116,2
29170,2000,58127,2
29171,2000,58166,4
29172,2000,58236,1
29173,2000,58241,1
29174,2000,58356,2
29175,2000,58396,1
29176,2000,58526,1
29177,2000,58531,1
29178,2000,58657,1
29179,2000,58662,1
29180,2000,58686,6
29181,2000,58687,1
29182,2000,58696,4
29183,2000,58712,2
29184,2000,58717,2
29185,2000,58731,2
29187,2000,58766,3
29188,2000,58767,1
29189,2000,58772,2
29190,2000,58846,1
29191,2000,58866,2
29192,2000,58871,2
29193,2000,58886,4
29194,2000,58901,2
29195,2000,58902,1
29196,2000,58907,1
29197,2000,58921,6
29198,2000,58961,1
29199,2000,58962,2
29200,2000,58967,1
29201,2000,58972,1
29202,2000,58981,2
29203,2000,58982,1
29204,2000,58991,1
29205,2000,58992,2
29206,2000,59002,2
29207,2000,59071,1
29208,2000,59091,1
29209,2000,59281,1
29210,2000,59296,1
29211,2000,59311,1
29212,2000,59466,1
29213,2000,59476,1
29214,2000,59486,2
29215,2000,59601,1
29216,2000,59621,1
29217,2000,59631,1
29218,2000,59636,2
29219,2000,59661,2
29220,2000,59671,4
29221,2000,59676,1
29222,2000,59686,6
29223,2000,59696,1
29224,2000,59821,6
29225,2000,59846,2
29226,2000,59866,3
29227,2000,59896,4
29228,2000,59901,2
29229,2000,59906,2
29230,2000,59916,1
29231,2000,59922,1
29232,2000,60056,1
29233,2000,60071,6
29234,2000,60091,2
29235,2000,60096,1
29236,2000,60156,3
29238,2000,60206,1
29239,2000,60216,5
29240,2000,60251,1
29241,2000,60301,1
29242,2000,60346,2
29243,2000,60396,2
29244,2000,60436,2
29245,2000,60441,6
29246,2000,60456,1
29247,2000,60461,3
29248,2000,60547,1
29249,2000,60562,2
29250,2000,60591,1
29251,2000,60617,4
29252,2000,60632,1
29253,2000,60642,1
29254,2000,60647,1
29255,2000,60657,1
29256,2000,60692,1
29257,2000,60722,1
29258,2000,60727,6
29259,2000,60742,8
29260,2000,60752,4
29261,2000,60807,1
29262,2000,60832,2
29263,2000,60842,8
29264,2000,60847,2
29265,2000,60857,4
29266,2000,60867,2
29267,2000,60872,2
29268,2000,60902,2
29269,2000,60957,2
29270,2000,60962,1
29271,2000,61112,1
29272,2000,61116,2
29273,2000,61127,2
29274,2000,61192,4
29275,2000,61287,2
29276,2000,61332,2
29277,2000,61397,6
29278,2000,61427,1
29279,2000,61502,1
29280,2000,61552,1
29281,2000,61587,2
29282,2000,61622,1
29283,2000,61632,6
29284,2000,61662,2
29285,2000,61687,4
29286,2000,61692,1
29287,2000,61702,1
29288,2000,61706,1
29289,2000,61717,6
29290,2000,61752,2
29291,2000,61797,2
29292,2000,61807,1
29293,2000,61812,1
29294,2000,61827,2
29295,2000,61837,1
29296,2000,61857,1
29297,2000,61867,1
29298,2000,61877,1
29299,2000,61907,4
29300,2000,61912,1
29301,2000,61922,4
29302,2000,62062,1
29303,2000,62067,6
29304,2000,62082,4
29305,2000,62097,1
29306,2000,62107,2
29307,2000,62162,2
29308,2000,62202,3
29309,2000,62212,3
29310,2000,62242,3
29312,2000,62397,6
29313,2000,62472,8
29314,2000,62682,6
29315,2000,62687,1
29316,2000,62727,2
29317,2000,62737,4
29319,2000,62777,2
29320,2000,62812,4
29321,2000,62817,1
29322,2000,62847,6
29323,2000,62887,1
29325,2000,62947,1
29326,2000,62962,4
29327,2000,62997,3
29328,2000,63047,2
29330,2000,63167,6
29331,2000,63217,2
29332,2000,63227,4
29334,2000,63382,6
29335,2000,63402,7
29337,2000,63417,2
29338,2000,63422,1
29339,2000,63437,2
29340,2000,63462,1
29341,2000,63647,1
29342,2000,63657,7
29344,2000,63792,1
29345,2000,63817,1
29346,2000,63957,2
29347,2000,63962,2
29348,2000,64012,2
29349,2000,64022,6
29351,2000,64142,2
29352,2000,64147,2
29353,2000,64157,1
29354,2000,64197,4
29355,2000,64232,2
29356,2000,64247,1
29357,2000,64302,1
29358,2000,64422,4
29361,2000,64532,1
29362,2000,64537,2
29363,2000,64552,2
29364,2000,64562,8
29365,2000,64577,2
29366,2000,64597,1
29367,2000,64622,3
29368,2000,64652,1
29369,2000,64677,2
29370,2000,64687,2
29371,2000,64697,1
29372,2000,64747,4
29373,2000,64767,1
29374,2000,64822,8
29375,2000,64827,4
29376,2000,64907,1
29377,2000,65027,3
29378,2000,65077,1
29379,2000,65107,2
29380,2000,65117,2
29381,2000,65127,1
29382,2000,65192,4
29383,2000,65247,4
29384,2000,65267,2
29385,2000,65282,1
29386,2000,65327,2
29387,2000,65377,6
29388,2000,65402,2
29389,2000,65412,2
29390,2000,65422,1
29391,2000,65452,2
29392,2000,65467,1
29393,2000,65482,2
29394,2000,65497,2
29395,2000,65592,2
29396,2000,65617,4
29397,2000,65672,6
29398,2000,65807,2
29399,2000,65852,1
29400,2000,65892,2
29401,2000,65917,4
29402,2000,65952,6
29403,2000,65967,4
29404,2000,66062,2
29405,2000,66092,1
29406,2000,66152,2
29407,2000,66172,1
29408,2000,66182,2
29409,2000,66232,2
29410,2000,66257,1
29412,2000,66287,4
29413,2000,66322,6
29414,2000,66342,1
29415,2000,66362,1
29416,2000,66372,2
29418,2000,66542,1
29419,2000,66562,6
29420,2000,66577,1
29421,2000,66597,3
29423,2000,66652,4
29424,2000,66657,2
29425,2000,66697,1
29426,2000,66737,2
29427,2000,66742,6
29428,2000,66752,2
29430,2000,66767,1
29431,2000,66777,1
29432,2000,66787,1
29433,2000,66797,1
29434,2000,66812,2
29435,2000,66832,4
29437,2000,66857,2
29438,2000,66867,2
29439,2000,66892,6
29440,2000,66972,2
29441,2000,66982,4
29444,2000,67127,3
29445,2000,67142,2
29446,2000,67152,2
29447,2000,67177,4
29448,2000,67207,1
29449,2000,67222,2
29450,2000,67227,2
29451,2000,67307,2
29452,2000,67352,2
29453,2000,67377,6
29454,2000,67417,6
29455,2000,67447,2
29456,2000,67462,2
29458,2000,67512,2
29459,2000,67632,4
29460,2000,67647,4
29461,2000,67702,2
29462,2000,67757,1
29463,2000,67767,4
29464,2000,67792,2
29465,2000,67832,1
29466,2000,67837,1
29467,2000,67842,1
29469,2000,67872,4
29470,2000,67877,4
29471,2000,67902,1
29472,2000,67907,3
29473,2000,67912,2
29474,2000,67922,1
29475,2000,67937,1
29476,2000,67982,3
29477,2000,67992,2
29479,2000,68027,2
29480,2000,68057,1
29481,2000,68062,2
29482,2000,68072,4
29483,2000,68092,1
29484,2000,68117,1
29485,2000,68132,1
29486,2000,68162,2
29487,2000,68177,1
29488,2000,68277,1
29489,2000,68282,2
29490,2000,68287,1
29491,2000,68297,2
29492,2000,68387,2
29493,2000,68462,2
29495,2000,68827,6
29496,2000,68862,4
29497,2000,68867,1
29498,2000,68872,4
29499,2000,68877,1
29500,2000,68882,3
29501,2000,68887,1
29502,2000,68902,6
29503,2000,68907,2
29504,2000,68957,1
29505,2000,68997,1
29506,2000,69002,1
29507,2000,69007,1
29508,2000,69022,1
29509,2000,69062,2
29510,2000,69112,6
29511,2000,69142,6
29512,2000,69187,2
29513,2000,69212,4
29514,2000,69227,2
29515,2000,69252,3
29516,2000,69262,2
29517,2000,69302,2
29518,2000,69322,4
29519,2000,69377,1
29520,2000,69432,5
29521,2000,69507,1
29522,2000,69517,2
29524,2000,69557,1
29525,2000,69562,6
29527,2000,69577,2
29528,2000,69637,1
29529,2000,69647,2
29530,2000,69652,2
29531,2000,69667,2
29532,2000,69672,1
29533,2000,69712,2
29534,2000,69762,2
29535,2000,69807,1
29536,2000,69932,3
29537,2000,70192,4
29538,2000,70197,4
29540,2000,70227,4
29541,2000,70252,1
29542,2000,70267,2
29543,2000,70282,2
29544,2000,70312,3
29545,2000,70317,4
29546,2000,70397,4
29547,2000,70402,2
29548,2000,70407,1
29549,2000,70412,2
29550,2000,70446,2
29551,2000,70447,2
29552,2000,70452,3
29553,2000,70457,6
29554,2000,70462,1
29555,2000,70547,2
29556,2000,70562,1
29557,2000,70572,2
29558,2000,70587,2
29559,2000,70602,2
29560,2000,70622,1
29561,2000,70632,2
29562,2000,70637,3
29564,2000,70707,1
29565,2000,70717,2
29566,2000,70722,1
29567,2000,70727,2
29568,2000,70737,1
29570,2000,70747,2
29571,2000,70752,2
29572,2000,70757,2
29573,2000,70767,2
29574,2000,70772,6
29576,2000,70797,1
29577,2000,70802,4
29578,2000,70822,1
29579,2000,70837,2
29581,2000,70872,1
29582,2000,70877,2
29583,2000,70902,4
29584,2000,70922,2
29585,2000,70927,1
29586,2000,70932,2
29588,2000,70952,2
29589,2000,70972,2
29590,2000,70977,1
29591,2000,70982,1
29592,2000,70997,6
29593,2000,71017,2
29594,2000,71047,1
29595,2000,71087,2
29596,2000,71112,2
29597,2000,71127,1
29598,2000,71137,1
29599,2000,71162,6
29600,2000,71172,3
29601,2000,71177,4
29602,2000,71182,6
29603,2000,71202,4
29605,2000,71232,1
29606,2000,71242,1
29607,2000,71301,1
29608,2000,78292,2
29609,2000,78422,1
29610,2000,78452,1
29611,2000,78482,6
29612,2000,78602,3
29613,2000,78607,4
29614,2000,78612,2
29615,2000,78622,1
29616,2000,78652,1
29617,2000,78662,3
29618,2000,78667,6
29619,2000,78742,2
29620,2000,81217,2
29621,2000,81227,2
29622,2000,81292,2
29623,2000,81322,1
29624,2000,81342,1
29625,2000,81372,6
29626,2000,81392,2
29627,2000,81402,1
29628,2000,81407,2
29630,2000,81437,2
29631,2000,81452,1
29632,2000,81467,1
29633,2000,81547,1
29634,2000,81557,6
29635,2000,81582,1
29636,2000,81632,2
29637,2000,81677,4
29638,2000,81697,6
29639,2000,81712,3
29641,2000,81747,2
29642,2000,81772,2
29643,2000,81777,1
29644,2000,81787,2
29645,2000,81807,1
29646,2000,81817,4
29647,2000,81832,4
29648,2000,81842,1
29649,2000,81852,7
29650,2000,81857,2
29651,2000,81892,2
29652,2000,81912,6
29653,2000,81927,2
29654,2000,81962,6
29655,2000,81992,8
29657,2000,82137,8
29658,2000,82147,2
29659,2000,82152,2
29660,2000,82167,2
29661,2000,82172,2
29662,2000,82207,3
29663,2000,82252,1
29664,2000,82267,1
29665,2000,82412,6
29666,2000,82427,2
29667,2000,82437,2
29668,2000,82487,1
29669,2000,82497,2
29670,2000,82532,4
29671,2000,82662,6
29672,2000,82667,4
29673,2000,82677,1
29674,2000,82697,3
29675,2000,82707,4
29676,2000,82737,1
29677,2000,82742,2
29678,2000,82747,2
29679,2000,82767,1
29680,2000,82772,2
29681,2000,82827,2
29682,2000,82832,1
29683,2000,82837,6
29684,2000,82877,4
29685,2000,82887,2
29686,2000,82897,2
29687,2000,82922,1
29688,2000,82947,2
29689,2000,82957,1
29690,2000,82972,4
29691,2000,82982,3
29693,2000,83017,1
29694,2000,83027,6
29695,2000,83037,2
29696,2000,83052,2
29697,2000,83072,2
29698,2000,83082,2
29699,2000,83097,1
29700,2000,83187,2
29701,2000,83232,5
29702,2000,83237,1
29703,2000,83252,6
29704,2000,83272,4
29705,2000,83307,1
29706,2000,83317,1
29707,2000,83327,2
29708,2000,83337,1
29709,2000,83362,1
29710,2000,83382,6
29711,2000,83387,6
29712,2000,83392,5
29713,2000,83397,4
29714,2000,83412,2
29715,2000,83432,1
29716,2000,83502,1
29717,2000,83517,1
29718,2000,83522,1
29719,2000,83527,3
29720,2000,83532,3
29721,2000,83567,1
29722,2000,83612,1
29723,2000,83657,1
29725,2000,83672,3
29726,2000,83682,6
29727,2000,83687,4
29728,2000,83702,2
29729,2000,83752,2
29730,2000,83757,2
29731,2000,83762,2
29732,2000,83767,6
29733,2000,83777,1
29734,2000,83797,2
29735,2000,83807,6
29736,2000,83867,2
29737,2000,83872,1
29738,2000,83877,1
29739,2000,83907,2
29740,2000,83917,6
29741,2000,83932,4
29742,2000,83937,6
29743,2000,83947,2
29744,2000,83957,4
29745,2000,83972,6
29746,2000,83982,6
29747,2000,83992,4
29748,2000,83997,2
29749,2000,84022,5
29750,2000,84052,2
29751,2000,84062,8
29752,2000,84142,2
29754,2000,84217,2
29755,2000,84247,1
29756,2000,84282,1
29757,2000,84317,4
29758,2000,84362,1
29759,2000,84371,2
29760,2000,84382,4
29761,2000,84411,3
29762,2000,84447,2
29763,2000,84472,2
29764,2000,84527,2
29765,2000,84572,1
29766,2000,84577,2
29767,2000,84582,2
29768,2000,84632,2
29769,2000,84637,2
29770,2000,84642,2
29771,2000,84652,2
29772,2000,84662,1
29773,2000,84677,4
29774,2000,84682,8
29775,2000,84692,4
29776,2000,84697,2
29777,2000,84707,4
29778,2000,84747,1
29779,2000,85012,2
29780,2000,85072,1
29781,2000,85092,1
29782,2000,85162,3
29783,2000,85182,6
29784,2000,85187,2
29785,2000,85227,6
29786,2000,85372,2
29787,2000,85517,1
29788,2000,85582,1
29789,2000,85597,2
29790,2000,85657,2
29791,2000,85717,2
29792,2000,85727,6
29793,2000,85777,1
29794,2000,85802,1
29795,2000,85827,1
29796,2000,85847,1
29797,2000,85857,1
29798,2000,85872,1
29799,2000,85882,2
29800,2000,85887,2
29801,2000,85917,1
29802,2000,85922,4
29803,2000,85962,1
29804,2000,85977,4
29805,2000,85992,1
29806,2000,86057,4
29807,2000,86077,1
29808,2000,86122,2
29809,2000,86142,1
29810,2000,86147,4
29811,2000,86157,2
29812,2000,86167,1
29813,2000,86212,1
29814,2000,86217,2
29815,2000,86242,3
29816,2000,86247,3
29817,2000,86257,1
29818,2000,86322,2
29819,2000,86337,2
29820,2000,86347,2
29821,2000,86362,2
29822,2000,86402,1
29823,2000,86457,1
29824,2000,86472,2
29825,2000,86542,2
29826,2000,86547,2
29827,2000,86552,1
29828,2000,86572,1
29829,2000,86582,1
29830,2000,86592,3
29831,2000,86597,2
29832,2000,86627,2
29833,2000,86632,6
29834,2000,86647,4
29835,2000,86692,2
29836,2000,86711,2
29837,2000,86767,4
29838,2000,86807,2
29839,2000,86812,1
29840,2000,86842,1
29841,2000,86867,2
29842,2000,86917,6
29843,2000,86947,3
29844,2000,87042,1
29846,2000,87107,1
29847,2000,87112,1
29848,2000,87122,4
29849,2000,87127,1
29850,2000,87147,1
29851,2000,87157,1
29853,2000,87187,1
29854,2000,87207,1
29855,2000,87227,2
29856,2000,87257,2
29857,2000,87277,2
29858,2000,87287,1
29859,2000,87352,4
29860,2000,87357,2
29861,2000,87367,4
29862,2000,87372,2
29863,2000,87397,1
29864,2000,87452,3
29865,2000,87497,2
29866,2000,87507,6
29867,2000,87517,3
29868,2000,87527,1
29869,2000,87577,2
29870,2000,87647,8
29871,2000,87677,4
29873,2000,87817,1
29874,2000,87842,4
29875,2000,88057,2
29876,2000,88087,1
29877,2000,88097,2
29878,2000,88107,1
29879,2000,88127,1
29880,2000,88142,3
29881,2000,88152,1
29882,2000,88156,1
29883,2000,88157,1
29884,2000,88172,6
29885,2000,88267,2
29886,2000,88282,2
29887,2000,88377,4
29889,2000,88387,1
29891,2000,88417,4
29892,2000,88427,2
29893,2000,88437,1
29894,2000,88457,2
29895,2000,88502,1
29896,2000,88512,1
29897,2000,88542,3
29899,2000,88582,2
29900,2000,88597,1
29901,2000,88602,2
29902,2000,88617,4
29903,2000,88762,2
29904,2000,88772,1
29905,2000,88782,2
29906,2000,88787,6
29907,2000,88792,2
29908,2000,88802,1
29909,2000,88812,6
29910,2000,88827,2
29912,2000,88862,2
29913,2000,88882,2
29915,2000,88937,1
29916,2000,88967,2
29918,2000,89012,2
29919,2000,89017,1
29920,2000,89022,2
29921,2000,89067,1
29922,2000,89117,1
29923,2000,89142,2
29924,2000,89177,1
29925,2000,89227,2
29926,2000,89257,2
29927,2000,89267,2
29928,2000,89352,6
29929,2000,89407,2
29930,2000,89432,3
29931,2000,89442,1
29932,2000,89452,1
29933,2000,89757,1
29935,2000,89842,2
29937,2000,89887,1
29938,2000,89902,1
29939,2000,89987,1
29940,2000,90012,6
29941,2000,90022,2
29942,2000,90032,6
29944,2000,90062,1
29945,2000,90097,1
29946,2000,90107,4
29947,2000,90152,2
29948,2000,90267,4
29949,2000,90302,2
29950,2000,90342,2
29951,2000,90352,2
29952,2000,90357,1
29954,2000,90367,1
29955,2000,90372,1
29956,2000,90377,2
29957,2000,90382,2
29958,2000,90392,1
29959,2000,90402,2
29960,2000,90427,1
29961,2000,90437,2
29962,2000,90487,2
29963,2000,90492,1
29964,2000,90497,2
29965,2000,90512,2
29966,2000,90522,2
29967,2000,90547,6
29968,2000,90557,6
29969,2000,90572,1
29970,2000,90582,3
29971,2000,90602,4
29972,2000,90607,2
29973,2000,90652,4
29974,2000,90662,1
29975,2000,90667,4
29976,2000,90677,2
29977,2000,90682,2
29978,2000,90702,2
29979,2000,90717,1
29980,2000,90802,6
